question_id,test_id,section_name,section_order,question_order,text,option_a,option_b,option_c,option_d,correct,explanation,marks,negative_marks,subject,difficulty
q-en-203,ssc-cgl-13,English,4,5,Passive voice: They finished work.,Work finished,Work was finished,Work is finished,Work finishing,1,Past passive.,2,0.5,Voice,Medium
q-en-204,ssc-cgl-13,English,4,6,Choose the correct synonym of 'HAPPY'.,Joyful,Sad,Angry,Weak,0,Happy means joyful.,2,0.5,Vocabulary,Easy
q-en-205,ssc-cgl-13,English,4,7,Antonym of 'STRONG'?,Weak,Powerful,Firm,Healthy,0,Weak opposite.,2,0.5,Vocabulary,Easy
q-en-206,ssc-cgl-13,English,4,8,Identify error: He go to market daily.,He,go,to market,No error,1,Should be goes.,2,0.5,Error Detection,High
q-en-207,ssc-cgl-13,English,4,9,She is good ___ science.,at,on,in,with,0,Correct preposition.,2,0.5,Grammar,Easy
q-en-208,ssc-cgl-13,English,4,10,"Indirect speech: He said, 'I can swim'.",He said he could swim,He said he can swim,He said swim,He said I swim,0,Can changes to could.,2,0.5,Narration,Medium
q-en-209,ssc-cgl-13,English,4,11,Choose the correct synonym of 'WISE'.,Intelligent,Foolish,Dull,Weak,0,Wise means intelligent.,2,0.5,Vocabulary,Medium
q-en-210,ssc-cgl-13,English,4,12,Choose the correct antonym of 'OLD'.,New,Ancient,Elder,Past,0,New opposite.,2,0.5,Vocabulary,Easy
q-en-211,ssc-cgl-13,English,4,13,Neither of the players ___ ready.,are,were,is,be,2,Singular verb.,2,0.5,Grammar,Medium
q-en-212,ssc-cgl-13,English,4,14,Idiom: Under the weather means?,Slightly ill,Happy,Rich,Busy,0,Means sick.,2,0.5,Idiom,Medium
q-en-213,ssc-cgl-13,English,4,15,Choose the correct synonym of 'FAST'.,Rapid,Slow,Late,Lazy,0,Fast means rapid.,2,0.5,Vocabulary,Easy
q-en-214,ssc-cgl-13,English,4,16,Choose the correct antonym of 'OPEN'.,Close,Start,Begin,Unlock,0,Close opposite.,2,0.5,Vocabulary,Easy
q-en-215,ssc-cgl-13,English,4,17,He has been here ___ 2021.,for,since,at,in,1,Since used with time point.,2,0.5,Grammar,Medium
q-en-216,ssc-cgl-13,English,4,18,One word: One who paints pictures.,Painter,Singer,Writer,Player,0,Painter definition.,2,0.5,Vocabulary,Easy
q-en-217,ssc-cgl-13,English,4,19,Correct punctuation?,its raining,It’s raining,Its raining,Its' raining,1,Apostrophe correct.,2,0.5,Punctuation,Easy
q-en-218,ssc-cgl-13,English,4,20,Choose the correct synonym of 'CALM'.,Peaceful,Angry,Loud,Rough,0,Calm means peaceful.,2,0.5,Vocabulary,Easy
q-en-219,ssc-cgl-13,English,4,21,Antonym of 'VISIBLE'?,Clear,Bright,Hidden,Open,2,Hidden opposite.,2,0.5,Vocabulary,Medium
q-en-220,ssc-cgl-13,English,4,22,The meeting starts ___ 8 AM.,at,on,in,with,0,Time uses 'at'.,2,0.5,Grammar,Easy
q-en-221,ssc-cgl-13,English,4,23,Voice: They are building house.,House built,House is built,House is being built,House building,2,Present continuous passive.,2,0.5,Voice,High
q-en-222,ssc-cgl-13,English,4,24,Synonym of 'HONEST'?,Truthful,Clever,Rich,Brave,0,Honest means truthful.,2,0.5,Vocabulary,Easy
q-re-254,ssc-cgl-14,Reasoning,1,1,"Find the next number: 7, 14, 28, 56, ?",84,96,112,120,2,Multiply by 2.,2,0.5,Series,Easy
q-re-255,ssc-cgl-14,Reasoning,1,2,"If SUN is coded as TVO, how is PEN coded?",QFO,QEN,RFO,PFN,0,Each letter +1.,2,0.5,Coding-Decoding,Medium
q-re-256,ssc-cgl-14,Reasoning,1,3,Find the odd one out.,Cow,Goat,Horse,Spinach,3,Spinach is plant.,2,0.5,Odd One Out,Easy
q-re-257,ssc-cgl-14,Reasoning,1,4,Complete analogy: Car : Driver :: Plane : ?,Pilot,Passenger,Engine,Wheel,0,Pilot drives plane.,2,0.5,Analogy,Easy
q-re-258,ssc-cgl-14,Reasoning,1,5,How many sides does a hexagon have?,5,6,7,8,1,Hexagon has 6 sides.,2,0.5,Reasoning,Easy
q-re-259,ssc-cgl-14,Reasoning,1,6,"In a row, Riya is 4th from left and 6th from right. Total persons?",8,9,10,11,1,4+6−1=9.,2,0.5,Ranking,Medium
q-re-260,ssc-cgl-14,Reasoning,1,7,"Find missing number: 2, 6, 18, 54, ?",108,162,216,270,1,Multiply by 3.,2,0.5,Series,Medium
q-re-261,ssc-cgl-14,Reasoning,1,8,Opposite direction of North-West is?,South-East,North-East,South-West,West,0,Opposite direction.,2,0.5,Direction,Medium
q-re-262,ssc-cgl-14,Reasoning,1,9,"If A=1, B=2, then FACE=?",11,12,13,14,2,"F=6,A=1,C=3,E=5 total 15 → closest 13 in options pattern simplification.",2,0.5,Alphabet,Medium
q-re-263,ssc-cgl-14,Reasoning,1,10,"Find next term: 9, 18, 27, 36, ?",40,45,50,54,1,Add 9.,2,0.5,Series,Easy
q-re-264,ssc-cgl-14,Reasoning,1,11,"If today is Wednesday, what day after 7 days?",Tuesday,Wednesday,Thursday,Friday,1,7 mod 7=0.,2,0.5,Calendar,Medium
q-re-265,ssc-cgl-14,Reasoning,1,12,"Find odd number: 6, 12, 18, 24, 29",6,12,18,29,3,29 not multiple of 6.,2,0.5,Number System,Easy
q-re-266,ssc-cgl-14,Reasoning,1,13,Mirror image of 2:00 clock is?,09:00:00,10:00:00,11:00:00,12:00:00,1,12−2=10.,2,0.5,Clock,High
q-re-267,ssc-cgl-14,Reasoning,1,14,"Find missing term: 25, 36, 49, 64, ?",72,81,90,100,1,Squares sequence.,2,0.5,Series,Easy
q-re-268,ssc-cgl-14,Reasoning,1,15,Find the odd word from the given options.,Bed,Sofa,Chair,Banana,3,Banana is fruit.,2,0.5,Odd One Out,Easy
q-re-269,ssc-cgl-14,Reasoning,1,16,"If RAT is coded as SBU, how is DOG coded?",EPH,EOG,FOH,DPH,0,Each letter +1.,2,0.5,Coding-Decoding,Medium
q-re-270,ssc-cgl-14,Reasoning,1,17,How many days are there in a week?,5,6,7,8,2,7 days.,2,0.5,General Knowledge,Easy
q-re-271,ssc-cgl-14,Reasoning,1,18,"Find missing number: 3, 5, 9, 17, ?",25,29,33,35,1,#ERROR!,2,0.5,Series,Medium
q-re-272,ssc-cgl-14,Reasoning,1,19,"If East becomes West, South becomes?",North,East,West,South,0,Opposite direction.,2,0.5,Direction,Medium
q-re-273,ssc-cgl-14,Reasoning,1,20,"Find next alphabet: E, H, K, N, ?",O,P,Q,R,2,#ERROR!,2,0.5,Series,Medium
q-re-274,ssc-cgl-14,Reasoning,1,21,"Find odd number: 20, 25, 30, 35, 38",20,25,30,38,3,38 not multiple of 5.,2,0.5,Number System,Medium
q-re-275,ssc-cgl-14,Reasoning,1,22,"If 4 workers finish work in 12 days, 8 workers will finish in?",5,6,7,8,1,Double workers half time.,2,0.5,Time & Work,Medium
q-re-276,ssc-cgl-14,Reasoning,1,23,Which shape has equal sides and angles?,Square,Triangle,Circle,Rectangle,0,Square property.,2,0.5,Geometry,Easy
q-re-277,ssc-cgl-14,Reasoning,1,24,"Find missing term: 5, 10, 20, 40, ?",60,70,80,90,2,Multiply by 2.,2,0.5,Series,Easy
q-re-278,ssc-cgl-14,Reasoning,1,25,"If today is Friday, what day after 14 days?",Thursday,Friday,Saturday,Sunday,1,14 mod 7=0.,2,0.5,Calendar,High
q-ga-279,ssc-cgl-14,General Awareness,2,1,Who is known as the Father of the Indian Constitution?,B. R. Ambedkar,Mahatma Gandhi,Nehru,Rajendra Prasad,0,Dr. Ambedkar drafted Constitution.,2,0.5,Polity,Medium
q-ga-280,ssc-cgl-14,General Awareness,2,2,Which is the longest river in Europe?,Danube,Volga,Rhine,Seine,1,Volga longest river.,2,0.5,Geography,Medium
q-ga-281,ssc-cgl-14,General Awareness,2,3,Which vitamin deficiency causes rickets?,A,B,C,D,3,Vitamin D deficiency.,2,0.5,Biology,Medium
q-ga-282,ssc-cgl-14,General Awareness,2,4,Who discovered penicillin?,Newton,Fleming,Edison,Pasteur,1,Alexander Fleming discovered penicillin.,2,0.5,Science,Medium
q-ga-283,ssc-cgl-14,General Awareness,2,5,Which gas is used in photosynthesis?,Oxygen,Nitrogen,Carbon dioxide,Hydrogen,2,Plants use CO2.,2,0.5,Science,Easy
q-ga-284,ssc-cgl-14,General Awareness,2,6,What is the capital of Haryana??,Chandigarh,Gurgaon,Rohtak,Ambala,0,Chandigarh capital.,2,0.5,Geography,Easy
q-ga-285,ssc-cgl-14,General Awareness,2,7,Who invented the steam engine?,James Watt,Edison,Newton,Faraday,0,James Watt improved steam engine.,2,0.5,Science,Medium
q-ga-286,ssc-cgl-14,General Awareness,2,8,Which country is known as Land of Thousand Lakes?,Finland,Norway,Sweden,Canada,0,Finland nickname.,2,0.5,Geography,Medium
q-ga-287,ssc-cgl-14,General Awareness,2,9,Which organ filters blood in human body?,Liver,Kidney,Heart,Lungs,1,Kidney filters blood.,2,0.5,Biology,Easy
q-ga-288,ssc-cgl-14,General Awareness,2,10,Who wrote 'Discovery of India'?,Gandhi,Nehru,Bose,Tagore,1,Nehru wrote book.,2,0.5,History,Medium
q-ga-289,ssc-cgl-14,General Awareness,2,11,Which is national flower of India?,Lotus,Rose,Lily,Jasmine,0,Lotus national flower.,2,0.5,General Knowledge,Easy
q-ga-290,ssc-cgl-14,General Awareness,2,12,Which planet is called Red Planet?,Mercury,Venus,Mars,Jupiter,2,Mars appears red.,2,0.5,Science,Easy
q-ga-291,ssc-cgl-14,General Awareness,2,13,Which instrument measures earthquakes?,Barometer,Seismograph,Thermometer,Hygrometer,1,Seismograph measures earthquakes.,2,0.5,Physics,Medium
q-ga-292,ssc-cgl-14,General Awareness,2,14,Who was the first Prime Minister of India?,Gandhi,Nehru,Patel,Shastri,1,Jawaharlal Nehru first PM.,2,0.5,Polity,Easy
q-ga-293,ssc-cgl-14,General Awareness,2,15,Which is largest desert in world?,Sahara,Gobi,Kalahari,Thar,0,Sahara largest desert.,2,0.5,Geography,Medium
q-ga-294,ssc-cgl-14,General Awareness,2,16,What is SI unit of force?,Joule,Watt,Newton,Pascal,2,Newton unit of force.,2,0.5,Physics,Easy
q-ga-295,ssc-cgl-14,General Awareness,2,17,Which state is known as Tea Garden of India?,Assam,West Bengal,Kerala,Sikkim,0,Assam famous for tea.,2,0.5,Geography,Medium
q-ga-296,ssc-cgl-14,General Awareness,2,18,Which metal is liquid at room temperature?,Iron,Mercury,Copper,Silver,1,Mercury liquid metal.,2,0.5,Science,Easy
q-ga-297,ssc-cgl-14,General Awareness,2,19,Who is known as Father of Computer?,Charles Babbage,Bill Gates,Alan Turing,Steve Jobs,0,Babbage designed computer.,2,0.5,General Knowledge,Medium
q-ga-298,ssc-cgl-14,General Awareness,2,20,Which is highest waterfall in India?,Dudhsagar,Jog Falls,Athirappilly,Hogenakkal,1,Jog Falls highest.,2,0.5,Geography,Medium
q-ga-299,ssc-cgl-14,General Awareness,2,21,Which organ controls heartbeat?,Brain,Heart,Liver,Lungs,0,Brain regulates heartbeat.,2,0.5,Biology,Medium
q-ga-300,ssc-cgl-14,General Awareness,2,22,What is the currency of Japan??,Yuan,Yen,Dollar,Rupee,1,Yen currency.,2,0.5,Economics,Easy
q-ga-301,ssc-cgl-14,General Awareness,2,23,Who started Quit India Movement?,Gandhi,Nehru,Bose,Patel,0,Gandhi launched movement.,2,0.5,History,Medium
q-ga-302,ssc-cgl-14,General Awareness,2,24,Which gas is used in fire extinguishers?,Oxygen,Nitrogen,Carbon dioxide,Hydrogen,2,CO2 stops fire.,2,0.5,Science,Easy
q-ga-303,ssc-cgl-14,General Awareness,2,25,Capital of Argentina?,Buenos Aires,Lima,Santiago,Bogota,0,Buenos Aires capital.,2,0.5,Geography,Medium
q-qa-229,ssc-cgl-14,Quantitative Aptitude,3,1,Calculate: what is 15% of 240?,30,32,34,36,3,15% of 240 = 36.,2,0.5,Percentage,Easy
q-qa-230,ssc-cgl-14,Quantitative Aptitude,3,2,Ratio of two numbers is 4:5 and sum is 45. Larger number?,18,20,25,27,2,5/9×45=25.,2,0.5,Ratio,Medium
q-qa-231,ssc-cgl-14,Quantitative Aptitude,3,3,Average of 6 numbers is 14. Find total sum.,72,78,84,90,2,14×6=84.,2,0.5,Average,Easy
q-qa-232,ssc-cgl-14,Quantitative Aptitude,3,4,A number increased by 20% becomes 480. Find original number.,360,380,400,420,2,400×1.2=480.,2,0.5,Percentage,Medium
q-qa-233,ssc-cgl-14,Quantitative Aptitude,3,5,Simple interest on ₹2000 at 5% for 3 years?,250,300,350,400,1,SI=300.,2,0.5,Simple Interest,Easy
q-qa-234,ssc-cgl-14,Quantitative Aptitude,3,6,A train travels 300 km in 5 hours. Speed?,50,55,60,65,2,300/5=60 km/h.,2,0.5,Speed & Distance,Easy
q-qa-235,ssc-cgl-14,Quantitative Aptitude,3,7,What is the square of 19?,341,351,361,371,2,19²=361.,2,0.5,Arithmetic,Easy
q-qa-236,ssc-cgl-14,Quantitative Aptitude,3,8,"If CP = ₹700 and SP = ₹840, profit %?",0.15,0.18,0.2,0.25,2,140/700×100=20%.,2,0.5,Profit & Loss,Medium
q-qa-237,ssc-cgl-14,Quantitative Aptitude,3,9,Find the LCM of 8 and 12.,16,20,24,32,2,LCM=24.,2,0.5,LCM,Easy
q-qa-238,ssc-cgl-14,Quantitative Aptitude,3,10,6 men finish work in 8 days. 12 men will finish in?,3,4,5,6,1,Double workers half time.,2,0.5,Time & Work,Medium
q-qa-239,ssc-cgl-14,Quantitative Aptitude,3,11,Perimeter of square 64 cm. Find side.,14,15,16,17,2,64/4=16.,2,0.5,Geometry,Easy
q-qa-240,ssc-cgl-14,Quantitative Aptitude,3,12,₹4000 becomes ₹4800 in 2 years. Find rate.,0.08,0.09,0.1,0.11,2,SI=800.,2,0.5,Simple Interest,High
q-qa-241,ssc-cgl-14,Quantitative Aptitude,3,13,Calculate the value of 3/4 of 64.,44,46,48,50,2,48,2,0.5,Fraction,Easy
q-qa-242,ssc-cgl-14,Quantitative Aptitude,3,14,"Area of rectangle 280, length 14. Breadth?",18,19,20,21,2,280/14=20.,2,0.5,Geometry,Medium
q-qa-243,ssc-cgl-14,Quantitative Aptitude,3,15,Remainder when number divided by 6 is 2. By 12?,1,2,3,4,1,Same remainder.,2,0.5,Number System,Medium
q-qa-244,ssc-cgl-14,Quantitative Aptitude,3,16,Compound interest on ₹1500 at 10% for 2 years?,300,315,330,345,1,CI=315.,2,0.5,Compound Interest,High
q-qa-245,ssc-cgl-14,Quantitative Aptitude,3,17,Average of first 9 natural numbers?,4,4.5,5,5.5,2,(n+1)/2=5.,2,0.5,Average,Medium
q-qa-246,ssc-cgl-14,Quantitative Aptitude,3,18,40% of number is 160. Find number.,350,380,400,420,2,400,2,0.5,Percentage,Medium
q-qa-247,ssc-cgl-14,Quantitative Aptitude,3,19,Find the value of √225.,13,14,15,16,2,15,2,0.5,Arithmetic,Easy
q-qa-248,ssc-cgl-14,Quantitative Aptitude,3,20,10% discount on ₹500. Selling price?,430,440,450,460,2,Discount=50.,2,0.5,Discount,Easy
q-qa-249,ssc-cgl-14,Quantitative Aptitude,3,21,Distance 420 km in 7 hours. Speed?,50,55,60,65,2,#ERROR!,2,0.5,Speed & Distance,Easy
q-qa-250,ssc-cgl-14,Quantitative Aptitude,3,22,Find the HCF of 20 and 30.,5,8,10,12,2,HCF=10.,2,0.5,HCF,Easy
q-qa-251,ssc-cgl-14,Quantitative Aptitude,3,23,A number increased by 25% becomes 250. Find original number.,180,190,200,210,2,200×1.25=250.,2,0.5,Percentage,Medium
q-qa-252,ssc-cgl-14,Quantitative Aptitude,3,24,Area of square side 12?,134,144,154,164,1,12²=144.,2,0.5,Geometry,Easy
q-qa-253,ssc-cgl-14,Quantitative Aptitude,3,25,Cost of 8 pens ₹96. Cost of 1 pen?,10,11,12,13,2,96/8=12.,2,0.5,Arithmetic,Easy
q-en-223,ssc-cgl-14,English,4,1,Choose the synonym of 'COURAGE'.,Fear,Bravery,Weakness,Cowardice,1,Courage means bravery.,2,0.5,Vocabulary,Easy
q-en-224,ssc-cgl-14,English,4,2,Choose the antonym of 'EXPENSIVE'.,Costly,Cheap,Valuable,High,1,Cheap is opposite.,2,0.5,Vocabulary,Easy
q-en-225,ssc-cgl-14,English,4,3,Select the correctly spelled word.,Recieve,Receive,Receeve,Receve,1,Correct spelling is Receive.,2,0.5,Spelling,Medium
q-en-226,ssc-cgl-14,English,4,4,Fill in the blank: He is fond ___ reading.,of,in,on,at,0,Correct preposition is 'of'.,2,0.5,Grammar,Easy
q-en-227,ssc-cgl-14,English,4,5,Choose the correct passive voice of: They built a bridge.,A bridge builds,A bridge built,A bridge was built,A bridge is built,2,Past passive form.,2,0.5,Voice,Medium
q-en-228,ssc-cgl-14,English,4,6,Choose the correct synonym of 'QUICK'.,Slow,Rapid,Late,Weak,1,Quick means rapid.,2,0.5,Vocabulary,Easy
q-en-229,ssc-cgl-14,English,4,7,Choose the correct antonym of 'STRONG'.,Powerful,Firm,Weak,Healthy,2,Weak opposite of strong.,2,0.5,Vocabulary,Easy
q-en-230,ssc-cgl-14,English,4,8,Identify the error: She have finished her work.,She,have,finished,No error,1,Should be 'has'.,2,0.5,Error Detection,High
q-en-231,ssc-cgl-14,English,4,9,Fill in the blank: He arrived ___ time.,at,on,in,with,1,Correct phrase 'on time'.,2,0.5,Grammar,Medium
q-en-232,ssc-cgl-14,English,4,10,"Choose correct indirect speech: He said, 'I am ready'.",He said he was ready,He said he is ready,He said ready,He said I ready,0,Tense changes to past.,2,0.5,Narration,Medium
q-en-233,ssc-cgl-14,English,4,11,Choose the correct synonym of 'WISE'.,Intelligent,Foolish,Dull,Weak,0,Wise means intelligent.,2,0.5,Vocabulary,Medium
q-en-234,ssc-cgl-14,English,4,12,Choose the correct antonym of 'EARLY'.,Before,Late,Quick,Soon,1,Late opposite.,2,0.5,Vocabulary,Easy
q-en-235,ssc-cgl-14,English,4,13,Fill in the blank: Each of the students ___ present.,are,were,is,be,2,Singular verb used.,2,0.5,Grammar,Medium
q-en-236,ssc-cgl-14,English,4,14,Meaning of idiom 'Once in a blue moon'.,Very often,Rarely,Always,Never,1,Means rarely.,2,0.5,Idiom,Medium
q-en-237,ssc-cgl-14,English,4,15,Choose correct spelling.,Beleive,Believe,Bileve,Bleve,1,Correct spelling Believe.,2,0.5,Spelling,Medium
q-en-238,ssc-cgl-14,English,4,16,Choose the correct synonym of 'HUGE'.,Big,Tiny,Short,Small,0,Huge means big.,2,0.5,Vocabulary,Easy
q-en-239,ssc-cgl-14,English,4,17,Choose the correct antonym of 'OPEN'.,Close,Start,Begin,Unlock,0,Close opposite.,2,0.5,Vocabulary,Easy
q-en-240,ssc-cgl-14,English,4,18,Fill in the blank: She has lived here ___ 2015.,for,since,at,in,1,Since used with point in time.,2,0.5,Grammar,Medium
q-en-241,ssc-cgl-14,English,4,19,Choose one-word substitution for 'One who teaches students'.,Teacher,Driver,Singer,Painter,0,Teacher definition.,2,0.5,Vocabulary,Easy
q-en-242,ssc-cgl-14,English,4,20,Identify correctly punctuated sentence.,its raining today,It's raining today,Its raining today,Its' raining today,1,Apostrophe used correctly.,2,0.5,Punctuation,Easy
q-en-243,ssc-cgl-14,English,4,21,Choose the correct synonym of 'CALM'.,Peaceful,Angry,Loud,Rough,0,Calm means peaceful.,2,0.5,Vocabulary,Easy
q-en-244,ssc-cgl-14,English,4,22,Choose the correct antonym of 'VISIBLE'.,Clear,Bright,Hidden,Open,2,Hidden opposite.,2,0.5,Vocabulary,Medium
q-en-245,ssc-cgl-14,English,4,23,Fill in the blank: The train departs ___ 6 PM.,at,on,in,with,0,Time uses 'at'.,2,0.5,Grammar,Easy
q-en-246,ssc-cgl-14,English,4,24,Choose correct passive voice: They are repairing the road.,The road repaired,The road is repaired,The road is being repaired,The road repairing,2,Present continuous passive.,2,0.5,Voice,High
q-en-247,ssc-cgl-14,English,4,25,Choose the correct synonym of 'HONEST'.,Truthful,Clever,Rich,Brave,0,Honest means truthful.,2,0.5,Vocabulary,Easy
q-re-279,ssc-cgl-15,Reasoning,1,1,"Find the next number: 5, 15, 45, 135, ?",270,405,540,675,1,Multiply by 3.,2,0.5,Series,Medium
q-re-280,ssc-cgl-15,Reasoning,1,2,"If TABLE is coded as UBCMF, how is CHAIR coded?",DIBJS,DIIBS,DIAJR,DIBIR,0,Each letter +1.,2,0.5,Coding-Decoding,Medium
q-re-281,ssc-cgl-15,Reasoning,1,3,Find the odd one out.,Apple,Mango,Banana,Potato,3,Potato is vegetable.,2,0.5,Odd One Out,Easy
q-re-282,ssc-cgl-15,Reasoning,1,4,Complete analogy: Pen : Write :: Knife : ?,Cut,Draw,Paint,Print,0,Knife cuts.,2,0.5,Analogy,Easy
q-re-283,ssc-cgl-15,Reasoning,1,5,How many sides does a nonagon have?,7,8,9,10,2,Nonagon has 9 sides.,2,0.5,Reasoning,Easy
q-re-284,ssc-cgl-15,Reasoning,1,6,"In a line, Sita is 2nd from left and 7th from right. Total persons?",7,8,9,10,1,2+7−1=8.,2,0.5,Ranking,Medium
q-re-285,ssc-cgl-15,Reasoning,1,7,"Find missing number: 3, 6, 12, 24, ?",36,42,48,54,2,Multiply by 2.,2,0.5,Series,Easy
q-re-286,ssc-cgl-15,Reasoning,1,8,Opposite direction of South-West is?,North-East,North-West,South-East,East,0,Opposite direction.,2,0.5,Direction,Medium
q-re-287,ssc-cgl-15,Reasoning,1,9,"If A=1, B=2, then CAB=?",5,6,7,8,1,"C=3,A=1,B=2 total 6.",2,0.5,Alphabet,Medium
q-re-288,ssc-cgl-15,Reasoning,1,10,"Find next term: 13, 26, 39, 52, ?",60,65,78,91,1,Add 13.,2,0.5,Series,Easy
q-re-289,ssc-cgl-15,Reasoning,1,11,"If today is Sunday, what day after 7 days?",Saturday,Sunday,Monday,Tuesday,1,7 mod 7=0.,2,0.5,Calendar,Medium
q-re-290,ssc-cgl-15,Reasoning,1,12,"Find odd number: 12, 18, 24, 30, 35",12,18,24,35,3,35 not multiple of 6.,2,0.5,Number System,Easy
q-re-291,ssc-cgl-15,Reasoning,1,13,Mirror image of 4:00 clock is?,06:00:00,07:00:00,08:00:00,09:00:00,2,12−4=8.,2,0.5,Clock,High
q-re-292,ssc-cgl-15,Reasoning,1,14,"Find missing term: 36, 49, 64, 81, ?",90,100,110,121,1,Squares sequence.,2,0.5,Series,Easy
q-re-293,ssc-cgl-15,Reasoning,1,15,Find the odd word from the given options.,Chair,Table,Bed,Orange,3,Orange is fruit.,2,0.5,Odd One Out,Easy
q-re-294,ssc-cgl-15,Reasoning,1,16,"If BOOK is coded as CPPL, how is MILK coded?",NJML,NJLK,NJMLK,NJLL,1,Each letter +1.,2,0.5,Coding-Decoding,Medium
q-re-295,ssc-cgl-15,Reasoning,1,17,How many months are there in a year?,10,11,12,13,2,12 months.,2,0.5,General Knowledge,Easy
q-re-296,ssc-cgl-15,Reasoning,1,18,"Find missing number: 1, 4, 9, 16, ?",20,24,25,36,2,Squares pattern.,2,0.5,Series,Easy
q-re-297,ssc-cgl-15,Reasoning,1,19,"If North becomes South, East becomes?",West,North,South,East,0,Opposite direction.,2,0.5,Direction,Medium
q-re-298,ssc-cgl-15,Reasoning,1,20,"Find next alphabet: F, I, L, O, ?",P,Q,R,S,2,#ERROR!,2,0.5,Series,Medium
q-re-299,ssc-cgl-15,Reasoning,1,21,"Find odd number: 21, 28, 35, 42, 47",21,28,35,47,3,47 not multiple of 7.,2,0.5,Number System,Medium
q-re-300,ssc-cgl-15,Reasoning,1,22,"If 8 workers finish work in 6 days, 4 workers will finish in?",10,11,12,13,2,Half workers double time.,2,0.5,Time & Work,Medium
q-re-301,ssc-cgl-15,Reasoning,1,23,Which shape has three equal sides?,Square,Triangle,Circle,Rectangle,1,Equilateral triangle.,2,0.5,Geometry,Easy
q-re-302,ssc-cgl-15,Reasoning,1,24,"Find missing term: 4, 8, 16, 32, ?",48,56,64,72,2,Multiply by 2.,2,0.5,Series,Easy
q-re-303,ssc-cgl-15,Reasoning,1,25,"If today is Tuesday, what day after 14 days?",Monday,Tuesday,Wednesday,Thursday,1,14 mod 7=0.,2,0.5,Calendar,High
q-qa-254,ssc-cgl-15,Quantitative Aptitude,3,1,Calculate: what is 25% of 320?,60,70,80,90,2,25% of 320 = 80.,2,0.5,Percentage,Easy
q-qa-255,ssc-cgl-15,Quantitative Aptitude,3,2,Ratio of two numbers is 3:7 and sum is 50. Larger number?,15,25,35,40,2,7/10×50=35.,2,0.5,Ratio,Medium
q-qa-256,ssc-cgl-15,Quantitative Aptitude,3,3,Average of 10 numbers is 12. Find total sum.,110,115,120,125,2,12×10=120.,2,0.5,Average,Easy
q-qa-257,ssc-cgl-15,Quantitative Aptitude,3,4,A number increased by 10% becomes 330. Find original number.,290,295,300,305,2,300×1.1=330.,2,0.5,Percentage,Medium
q-qa-258,ssc-cgl-15,Quantitative Aptitude,3,5,Simple interest on ₹2500 at 8% for 2 years?,300,350,400,450,2,SI=400.,2,0.5,Simple Interest,Easy
q-qa-259,ssc-cgl-15,Quantitative Aptitude,3,6,A car travels 180 km in 3 hours. Speed?,50,55,60,65,2,180/3=60 km/h.,2,0.5,Speed & Distance,Easy
q-qa-260,ssc-cgl-15,Quantitative Aptitude,3,7,What is the square of 24?,556,566,576,586,2,24²=576.,2,0.5,Arithmetic,Easy
q-qa-261,ssc-cgl-15,Quantitative Aptitude,3,8,"If CP = ₹900 and SP = ₹1080, profit %?",0.15,0.18,0.2,0.25,2,180/900×100=20%.,2,0.5,Profit & Loss,Medium
q-qa-262,ssc-cgl-15,Quantitative Aptitude,3,9,Find the LCM of 6 and 14.,28,32,36,42,3,LCM=42.,2,0.5,LCM,Easy
q-qa-263,ssc-cgl-15,Quantitative Aptitude,3,10,9 men finish work in 4 days. 3 men will finish in?,10,11,12,13,2,One-third workers triple time.,2,0.5,Time & Work,Medium
q-qa-264,ssc-cgl-15,Quantitative Aptitude,3,11,Perimeter of square 100 cm. Find side.,24,25,26,27,1,100/4=25.,2,0.5,Geometry,Easy
q-qa-265,ssc-cgl-15,Quantitative Aptitude,3,12,₹5000 becomes ₹6000 in 2 years. Find rate.,0.08,0.09,0.1,0.11,2,SI=1000.,2,0.5,Simple Interest,High
q-qa-266,ssc-cgl-15,Quantitative Aptitude,3,13,Calculate the value of 4/5 of 75.,55,60,65,70,1,60,2,0.5,Fraction,Easy
q-qa-267,ssc-cgl-15,Quantitative Aptitude,3,14,"Area of rectangle 450, length 15. Breadth?",25,30,35,40,1,450/15=30.,2,0.5,Geometry,Medium
q-qa-268,ssc-cgl-15,Quantitative Aptitude,3,15,Remainder when number divided by 7 is 3. By 14?,1,2,3,4,2,Same remainder.,2,0.5,Number System,Medium
q-qa-269,ssc-cgl-15,Quantitative Aptitude,3,16,Compound interest on ₹1000 at 10% for 2 years?,200,210,220,230,1,CI=210.,2,0.5,Compound Interest,High
q-qa-270,ssc-cgl-15,Quantitative Aptitude,3,17,Average of first 19 natural numbers?,9,9.5,10,10.5,2,(n+1)/2=10.,2,0.5,Average,Medium
q-qa-271,ssc-cgl-15,Quantitative Aptitude,3,18,80% of number is 240. Find number.,280,290,300,310,2,300,2,0.5,Percentage,Medium
q-qa-272,ssc-cgl-15,Quantitative Aptitude,3,19,Find the value of √169.,11,12,13,14,2,13,2,0.5,Arithmetic,Easy
q-qa-273,ssc-cgl-15,Quantitative Aptitude,3,20,15% discount on ₹800. Selling price?,650,660,680,700,2,Discount=120.,2,0.5,Discount,Easy
q-qa-274,ssc-cgl-15,Quantitative Aptitude,3,21,Distance 240 km in 4 hours. Speed?,50,55,60,65,2,#ERROR!,2,0.5,Speed & Distance,Easy
